min_samples_split,max_depth,time_taken,memory_used,accuracy,precision,recall,f1_score
2,10,0.07196998596191406,0.01953125,0.9,0.9026455026455026,0.9,0.8996078431372548
2,10,0.06461620330810547,0.00390625,0.9,1.0,1.0,1.0
2,10,0.06461620330810547,0.00390625,0.9,0.8571428571428571,0.75,0.8
2,10,0.06461620330810547,0.00390625,0.9,0.7777777777777778,0.875,0.8235294117647058
2,10,0.06461620330810547,0.00390625,0.9,0.8783068783068783,0.875,0.8745098039215686
2,10,0.06461620330810547,0.00390625,0.9,0.9026455026455026,0.9,0.8996078431372548
2,10,0.06309008598327637,0.0,0.9,1.0,1.0,1.0
2,10,0.06309008598327637,0.0,0.9,0.8571428571428571,0.75,0.8
2,10,0.06309008598327637,0.0,0.9,0.7777777777777778,0.875,0.8235294117647058
2,10,0.06309008598327637,0.0,0.9,0.8783068783068783,0.875,0.8745098039215686
2,10,0.06309008598327637,0.0,0.9,0.9026455026455026,0.9,0.8996078431372548
2,10,0.05971813201904297,0.00390625,0.9,1.0,1.0,1.0
2,10,0.05971813201904297,0.00390625,0.9,0.8571428571428571,0.75,0.8
2,10,0.05971813201904297,0.00390625,0.9,0.7777777777777778,0.875,0.8235294117647058
2,10,0.05971813201904297,0.00390625,0.9,0.8783068783068783,0.875,0.8745098039215686
2,10,0.05971813201904297,0.00390625,0.9,0.9026455026455026,0.9,0.8996078431372548
2,10,0.058484792709350586,0.00390625,0.9,1.0,1.0,1.0
2,10,0.058484792709350586,0.00390625,0.9,0.8571428571428571,0.75,0.8
2,10,0.058484792709350586,0.00390625,0.9,0.7777777777777778,0.875,0.8235294117647058
2,10,0.058484792709350586,0.00390625,0.9,0.8783068783068783,0.875,0.8745098039215686
2,10,0.058484792709350586,0.00390625,0.9,0.9026455026455026,0.9,0.8996078431372548
2,10,0.0568079948425293,0.00390625,0.9,1.0,1.0,1.0
2,10,0.0568079948425293,0.00390625,0.9,0.8571428571428571,0.75,0.8
2,10,0.0568079948425293,0.00390625,0.9,0.7777777777777778,0.875,0.8235294117647058
2,10,0.0568079948425293,0.00390625,0.9,0.8783068783068783,0.875,0.8745098039215686
2,10,0.0568079948425293,0.00390625,0.9,0.9026455026455026,0.9,0.8996078431372548
3,10,0.023305177688598633,0.00390625,0.7333333333333333,1.0,1.0,1.0
3,10,0.023305177688598633,0.00390625,0.7333333333333333,0.5,1.0,0.6666666666666666
3,10,0.023305177688598633,0.00390625,0.7333333333333333,0.0,0.0,0.0
3,10,0.023305177688598633,0.00390625,0.7333333333333333,0.5,0.6666666666666666,0.5555555555555555
3,10,0.023305177688598633,0.00390625,0.7333333333333333,0.6,0.7333333333333333,0.6444444444444444
3,10,0.04045915603637695,0.0,0.9,1.0,1.0,1.0
3,10,0.04045915603637695,0.0,0.9,0.8571428571428571,0.75,0.8
3,10,0.04045915603637695,0.0,0.9,0.7777777777777778,0.875,0.8235294117647058
3,10,0.04045915603637695,0.0,0.9,0.8783068783068783,0.875,0.8745098039215686
3,10,0.04045915603637695,0.0,0.9,0.9026455026455026,0.9,0.8996078431372548
3,10,0.05058598518371582,0.00390625,0.9333333333333333,1.0,1.0,1.0
3,10,0.05058598518371582,0.00390625,0.9333333333333333,0.875,0.875,0.875
