min_samples_split,max_depth,time_taken,memory_used,accuracy,precision,recall,f1_score
4,10,858.7514383792877,50.69140625,0.5187899132143442,0.5643113235733492,0.6230927835051546,0.5922470897189668
4,10,858.7514383792877,50.69140625,0.5187899132143442,0.4155528554070474,0.32386363636363635,0.3640234167110165
4,10,858.7514383792877,50.69140625,0.5187899132143442,0.47161241483724453,0.47682046796413735,0.4742021421192845
4,10,858.7514383792877,50.69140625,0.5187899132143442,0.42783505154639173,0.19752498810090433,0.2702702702702703
4,10,858.7514383792877,50.69140625,0.5187899132143442,0.4698279113410082,0.4053254689834581,0.42518572970488455
4,10,858.7514383792877,50.69140625,0.5187899132143442,0.5114355331192528,0.5187899132143442,0.5104918667328524
4,10,0.5096549987792969,39.7421875,0.8561077452104143,0.7722142261949853,0.9525322369650533,0.8529473287871815
4,10,0.5096549987792969,39.7421875,0.8561077452104143,0.9547519372940233,0.7809267084365438,0.8591351741273594
4,10,0.5096549987792969,39.7421875,0.8561077452104143,0.8634830817445043,0.8667294727007986,0.8560412514572704
4,10,0.5096549987792969,39.7421875,0.8561077452104143,0.8747814696265145,0.8561077452104143,0.8564242554753788
4,10,0.497255802154541,39.68359375,0.8561077452104143,0.7722142261949853,0.9525322369650533,0.8529473287871815
4,10,0.497255802154541,39.68359375,0.8561077452104143,0.9547519372940233,0.7809267084365438,0.8591351741273594
4,10,0.497255802154541,39.68359375,0.8561077452104143,0.8634830817445043,0.8667294727007986,0.8560412514572704
4,10,0.497255802154541,39.68359375,0.8561077452104143,0.8747814696265145,0.8561077452104143,0.8564242554753788
2,10,0.4873061180114746,39.72265625,0.8561077452104143,0.7722142261949853,0.9525322369650533,0.8529473287871815
2,10,0.4873061180114746,39.72265625,0.8561077452104143,0.9547519372940233,0.7809267084365438,0.8591351741273594
2,10,0.4873061180114746,39.72265625,0.8561077452104143,0.8634830817445043,0.8667294727007986,0.8560412514572704
2,10,0.4873061180114746,39.72265625,0.8561077452104143,0.8747814696265145,0.8561077452104143,0.8564242554753788
3,10,0.4977600574493408,39.6875,0.8561077452104143,0.7722142261949853,0.9525322369650533,0.8529473287871815
3,10,0.4977600574493408,39.6875,0.8561077452104143,0.9547519372940233,0.7809267084365438,0.8591351741273594
3,10,0.4977600574493408,39.6875,0.8561077452104143,0.8634830817445043,0.8667294727007986,0.8560412514572704
3,10,0.4977600574493408,39.6875,0.8561077452104143,0.8747814696265145,0.8561077452104143,0.8564242554753788
3,10,0.49676012992858887,39.859375,0.8561077452104143,0.7722142261949853,0.9525322369650533,0.8529473287871815
3,10,0.49676012992858887,39.859375,0.8561077452104143,0.9547519372940233,0.7809267084365438,0.8591351741273594
3,10,0.49676012992858887,39.859375,0.8561077452104143,0.8634830817445043,0.8667294727007986,0.8560412514572704
3,10,0.49676012992858887,39.859375,0.8561077452104143,0.8747814696265145,0.8561077452104143,0.8564242554753788
3,10,0.5283839702606201,39.70703125,0.8561077452104143,0.7722142261949853,0.9525322369650533,0.8529473287871815
3,10,0.5283839702606201,39.70703125,0.8561077452104143,0.9547519372940233,0.7809267084365438,0.8591351741273594
3,10,0.5283839702606201,39.70703125,0.8561077452104143,0.8634830817445043,0.8667294727007986,0.8560412514572704
3,10,0.5283839702606201,39.70703125,0.8561077452104143,0.8747814696265145,0.8561077452104143,0.8564242554753788
3,10,0.49910902976989746,39.86328125,0.8561077452104143,0.7722142261949853,0.9525322369650533,0.8529473287871815
3,10,0.49910902976989746,39.86328125,0.8561077452104143,0.9547519372940233,0.7809267084365438,0.8591351741273594
3,10,0.49910902976989746,39.86328125,0.8561077452104143,0.8634830817445043,0.8667294727007986,0.8560412514572704
3,10,0.49910902976989746,39.86328125,0.8561077452104143,0.8747814696265145,0.8561077452104143,0.8564242554753788
3,10,0.24633502960205078,35.7578125,0.6018093990502702,0.5346014621335794,0.7037936834236591,0.60763986930741
3,10,0.24633502960205078,35.7578125,0.6018093990502702,0.6933939452558274,0.5222934576715722,0.59580303345107
3,10,0.24633502960205078,35.7578125,0.6018093990502702,0.6139977036947034,0.6130435705476156,0.6017214513792399
3,10,0.24633502960205078,35.7578125,0.6018093990502702,0.6238263525599744,0.6018093990502702,0.6009887964007404
3,10,0.19412803649902344,18.0078125,0.6439331914196823,0.5654303251926341,0.8091011025976453,0.6656672816728167
3,10,0.19412803649902344,18.0078125,0.6439331914196823,0.7758393680052666,0.5151537228617222,0.6191768826619966
3,10,0.19412803649902344,18.0078125,0.6439331914196823,0.6706348465989505,0.6621274127296838,0.6424220821674067
3,10,0.19412803649902344,18.0078125,0.6439331914196823,0.6836583635767096,0.6439331914196823,0.6395445038431739
3,10,0.20331215858459473,22.4921875,0.6737759947601113,0.5949024237794291,0.8004111381050271,0.6825226086610096
3,10,0.20331215858459473,22.4921875,0.6737759947601113,0.7870176488184266,0.5750400699402594,0.6645337823616081
3,10,0.20331215858459473,22.4921875,0.6737759947601113,0.6909600362989279,0.6877256040226432,0.6735281955113088
3,10,0.20331215858459473,22.4921875,0.6737759947601113,0.7028512357527908,0.6737759947601113,0.6724147557960356
3,10,0.2797362804412842,20.91015625,0.6903553299492385,0.5953335763762304,0.9155298075126145,0.7215022091310751
3,10,0.2797362804412842,20.91015625,0.6903553299492385,0.8865746549560853,0.5147894506775462,0.6513643067846607
3,10,0.2797362804412842,20.91015625,0.6903553299492385,0.7409541156661579,0.7151596290950804,0.6864332579578679
3,10,0.2797362804412842,20.91015625,0.6903553299492385,0.758980827259933,0.6903553299492385,0.6820919893993377
3,10,0.28856658935546875,20.90234375,0.7236368102177829,0.6261413702828683,0.9162773313399365,0.743921404999431
3,10,0.28856658935546875,20.90234375,0.7236368102177829,0.8977985627922893,0.5734372723298848,0.699862179344685
3,10,0.28856658935546875,20.90234375,0.7236368102177829,0.7619699665375788,0.7448573018349107,0.721891792172058
3,10,0.28856658935546875,20.90234375,0.7236368102177829,0.7787845103018756,0.7236368102177829,0.7191646942029253
3,10,0.3340022563934326,20.8984375,0.7548305223514,0.6550023021772019,0.9304802840590544,0.7688091102103841
3,10,0.3340022563934326,20.8984375,0.7548305223514,0.9193495934959349,0.6178784787993589,0.7390527645854211
3,10,0.3340022563934326,20.8984375,0.7548305223514,0.7871759478365684,0.7741793814292066,0.7539309373979026
3,10,0.3340022563934326,20.8984375,0.7548305223514,0.8035380366065833,0.7548305223514,0.7520891331329221
3,10,0.3435978889465332,20.92578125,0.7829539872277714,0.6796646260314081,0.9544010465333582,0.7939370384764866
3,10,0.3435978889465332,20.92578125,0.7829539872277714,0.9480851063829787,0.6492787410753315,0.7707342385194154
3,10,0.3435978889465332,20.92578125,0.7829539872277714,0.8138748662071934,0.8018398938043448,0.782335638497951
3,10,0.3435978889465332,20.92578125,0.7829539872277714,0.8304890698379276,0.7829539872277714,0.78089947370611
3,10,0.3243579864501953,20.90234375,0.79855084329458,0.6947645037396402,0.9634647729396375,0.8073444779391614
3,10,0.3243579864501953,20.90234375,0.79855084329458,0.9592156044643788,0.6699694011365293,0.7889160554197229
