min_samples_split,max_depth,time_taken,memory_used,accuracy,precision,recall,f1_score
4,10,0.11347222328186035,0.875,0.5160062223677747,0.5629601803155522,0.617979381443299,0.5891881265972085
4,10,0.11347222328186035,0.875,0.5160062223677747,0.5515789473684211,0.2481060606060606,0.34225996080992815
4,10,0.11347222328186035,0.875,0.5160062223677747,0.4642106316948644,0.5069975945768642,0.4846616148419127
4,10,0.11347222328186035,0.875,0.5160062223677747,0.3256880733944954,0.10138029509757258,0.15462794918330308
4,10,0.11347222328186035,0.875,0.5160062223677747,0.4761094581933333,0.36861583293094907,0.39268441285808814
4,10,0.11347222328186035,0.875,0.5160062223677747,0.5050884490924425,0.5160062223677747,0.5020026610522634
4,10,0.5904650688171387,14.4375,0.8561077452104143,0.7722142261949853,0.9525322369650533,0.8529473287871815
4,10,0.5904650688171387,14.4375,0.8561077452104143,0.9547519372940233,0.7809267084365438,0.8591351741273594
4,10,0.5904650688171387,14.4375,0.8561077452104143,0.8634830817445043,0.8667294727007986,0.8560412514572704
4,10,0.5904650688171387,14.4375,0.8561077452104143,0.8747814696265145,0.8561077452104143,0.8564242554753788
2,10,0.6375670433044434,15.1171875,0.8561077452104143,0.7722142261949853,0.9525322369650533,0.8529473287871815
2,10,0.6375670433044434,15.1171875,0.8561077452104143,0.9547519372940233,0.7809267084365438,0.8591351741273594
2,10,0.6375670433044434,15.1171875,0.8561077452104143,0.8634830817445043,0.8667294727007986,0.8560412514572704
2,10,0.6375670433044434,15.1171875,0.8561077452104143,0.8747814696265145,0.8561077452104143,0.8564242554753788
5,10,0.5594429969787598,14.94140625,0.8561077452104143,0.7722142261949853,0.9525322369650533,0.8529473287871815
5,10,0.5594429969787598,14.94140625,0.8561077452104143,0.9547519372940233,0.7809267084365438,0.8591351741273594
5,10,0.5594429969787598,14.94140625,0.8561077452104143,0.8634830817445043,0.8667294727007986,0.8560412514572704
5,10,0.5594429969787598,14.94140625,0.8561077452104143,0.8747814696265145,0.8561077452104143,0.8564242554753788
3,10,0.5503051280975342,16.94140625,0.8561077452104143,0.7722142261949853,0.9525322369650533,0.8529473287871815
3,10,0.5503051280975342,16.94140625,0.8561077452104143,0.9547519372940233,0.7809267084365438,0.8591351741273594
3,10,0.5503051280975342,16.94140625,0.8561077452104143,0.8634830817445043,0.8667294727007986,0.8560412514572704
3,10,0.5503051280975342,16.94140625,0.8561077452104143,0.8747814696265145,0.8561077452104143,0.8564242554753788
9,10,0.31667470932006836,21.81640625,0.6018093990502702,0.5346014621335794,0.7037936834236591,0.60763986930741
9,10,0.31667470932006836,21.81640625,0.6018093990502702,0.6933939452558274,0.5222934576715722,0.59580303345107
9,10,0.31667470932006836,21.81640625,0.6018093990502702,0.6139977036947034,0.6130435705476156,0.6017214513792399
9,10,0.31667470932006836,21.81640625,0.6018093990502702,0.6238263525599744,0.6018093990502702,0.6009887964007404
9,10,0.2979259490966797,-7.5703125,0.6439331914196823,0.5654303251926341,0.8091011025976453,0.6656672816728167
9,10,0.2979259490966797,-7.5703125,0.6439331914196823,0.7758393680052666,0.5151537228617222,0.6191768826619966
9,10,0.2979259490966797,-7.5703125,0.6439331914196823,0.6706348465989505,0.6621274127296838,0.6424220821674067
9,10,0.2979259490966797,-7.5703125,0.6439331914196823,0.6836583635767096,0.6439331914196823,0.6395445038431739
9,10,0.2843649387359619,-2.6953125,0.6737759947601113,0.5949024237794291,0.8004111381050271,0.6825226086610096
9,10,0.2843649387359619,-2.6953125,0.6737759947601113,0.7870176488184266,0.5750400699402594,0.6645337823616081
9,10,0.2843649387359619,-2.6953125,0.6737759947601113,0.6909600362989279,0.6877256040226432,0.6735281955113088
9,10,0.2843649387359619,-2.6953125,0.6737759947601113,0.7028512357527908,0.6737759947601113,0.6724147557960356
9,10,0.31166696548461914,-1.57421875,0.6903553299492385,0.5953335763762304,0.9155298075126145,0.7215022091310751
9,10,0.31166696548461914,-1.57421875,0.6903553299492385,0.8865746549560853,0.5147894506775462,0.6513643067846607
9,10,0.31166696548461914,-1.57421875,0.6903553299492385,0.7409541156661579,0.7151596290950804,0.6864332579578679
9,10,0.31166696548461914,-1.57421875,0.6903553299492385,0.758980827259933,0.6903553299492385,0.6820919893993377
9,10,0.3351917266845703,-2.97265625,0.7236368102177829,0.6261413702828683,0.9162773313399365,0.743921404999431
9,10,0.3351917266845703,-2.97265625,0.7236368102177829,0.8977985627922893,0.5734372723298848,0.699862179344685
9,10,0.3351917266845703,-2.97265625,0.7236368102177829,0.7619699665375788,0.7448573018349107,0.721891792172058
9,10,0.3351917266845703,-2.97265625,0.7236368102177829,0.7787845103018756,0.7236368102177829,0.7191646942029253
9,10,0.45649003982543945,-4.3125,0.7548305223514,0.6550023021772019,0.9304802840590544,0.7688091102103841
9,10,0.45649003982543945,-4.3125,0.7548305223514,0.9193495934959349,0.6178784787993589,0.7390527645854211
9,10,0.45649003982543945,-4.3125,0.7548305223514,0.7871759478365684,0.7741793814292066,0.7539309373979026
9,10,0.45649003982543945,-4.3125,0.7548305223514,0.8035380366065833,0.7548305223514,0.7520891331329221
9,10,0.3955521583557129,-0.34375,0.7829539872277714,0.6796646260314081,0.9544010465333582,0.7939370384764866
9,10,0.3955521583557129,-0.34375,0.7829539872277714,0.9480851063829787,0.6492787410753315,0.7707342385194154
9,10,0.3955521583557129,-0.34375,0.7829539872277714,0.8138748662071934,0.8018398938043448,0.782335638497951
9,10,0.3955521583557129,-0.34375,0.7829539872277714,0.8304890698379276,0.7829539872277714,0.78089947370611
9,10,0.39635300636291504,-6.765625,0.79855084329458,0.6947645037396402,0.9634647729396375,0.8073444779391614
9,10,0.39635300636291504,-6.765625,0.79855084329458,0.9592156044643788,0.6699694011365293,0.7889160554197229
9,10,0.39635300636291504,-6.765625,0.79855084329458,0.8269900541020094,0.8167170870380833,0.7981302666794421
9,10,0.39635300636291504,-6.765625,0.79855084329458,0.8433585682781927,0.79855084329458,0.7969896176353375
9,10,0.4182751178741455,-1.38671875,0.8137383330604224,0.7048481619605754,0.9889740235470006,0.8230811105062602
9,10,0.4182751178741455,-1.38671875,0.8137383330604224,0.9874628134296642,0.6771091359463791,0.8033537903016682
9,10,0.4182751178741455,-1.38671875,0.8137383330604224,0.8461554876951198,0.8330415797466899,0.8132174504039642
9,10,0.4182751178741455,-1.38671875,0.8137383330604224,0.8636482563630936,0.8137383330604224,0.8119964045488248
9,10,0.45700812339782715,-4.22265625,0.8561077452104143,0.7722142261949853,0.9525322369650533,0.8529473287871815
9,10,0.45700812339782715,-4.22265625,0.8561077452104143,0.9547519372940233,0.7809267084365438,0.8591351741273594
9,10,0.45700812339782715,-4.22265625,0.8561077452104143,0.8634830817445043,0.8667294727007986,0.8560412514572704
9,10,0.45700812339782715,-4.22265625,0.8561077452104143,0.8747814696265145,0.8561077452104143,0.8564242554753788
9,10,0.23616576194763184,-3.0390625,0.6018093990502702,0.5346014621335794,0.7037936834236591,0.60763986930741
9,10,0.23616576194763184,-3.0390625,0.6018093990502702,0.6933939452558274,0.5222934576715722,0.59580303345107
9,10,0.23616576194763184,-3.0390625,0.6018093990502702,0.6139977036947034,0.6130435705476156,0.6017214513792399
9,10,0.23616576194763184,-3.0390625,0.6018093990502702,0.6238263525599744,0.6018093990502702,0.6009887964007404
9,10,0.2631819248199463,-4.375,0.6439331914196823,0.5654303251926341,0.8091011025976453,0.6656672816728167
9,10,0.2631819248199463,-4.375,0.6439331914196823,0.7758393680052666,0.5151537228617222,0.6191768826619966
9,10,0.2631819248199463,-4.375,0.6439331914196823,0.6706348465989505,0.6621274127296838,0.6424220821674067
9,10,0.2631819248199463,-4.375,0.6439331914196823,0.6836583635767096,0.6439331914196823,0.6395445038431739
9,10,0.2748527526855469,-3.16796875,0.6737759947601113,0.5949024237794291,0.8004111381050271,0.6825226086610096
9,10,0.2748527526855469,-3.16796875,0.6737759947601113,0.7870176488184266,0.5750400699402594,0.6645337823616081
9,10,0.2748527526855469,-3.16796875,0.6737759947601113,0.6909600362989279,0.6877256040226432,0.6735281955113088
9,10,0.2748527526855469,-3.16796875,0.6737759947601113,0.7028512357527908,0.6737759947601113,0.6724147557960356
9,10,0.2979440689086914,-2.96875,0.6903553299492385,0.5953335763762304,0.9155298075126145,0.7215022091310751
9,10,0.2979440689086914,-2.96875,0.6903553299492385,0.8865746549560853,0.5147894506775462,0.6513643067846607
9,10,0.2979440689086914,-2.96875,0.6903553299492385,0.7409541156661579,0.7151596290950804,0.6864332579578679
9,10,0.2979440689086914,-2.96875,0.6903553299492385,0.758980827259933,0.6903553299492385,0.6820919893993377
9,10,0.3284008502960205,-3.82421875,0.7236368102177829,0.6261413702828683,0.9162773313399365,0.743921404999431
9,10,0.3284008502960205,-3.82421875,0.7236368102177829,0.8977985627922893,0.5734372723298848,0.699862179344685
9,10,0.3284008502960205,-3.82421875,0.7236368102177829,0.7619699665375788,0.7448573018349107,0.721891792172058
9,10,0.3284008502960205,-3.82421875,0.7236368102177829,0.7787845103018756,0.7236368102177829,0.7191646942029253
9,10,0.3468949794769287,-0.296875,0.7548305223514,0.6550023021772019,0.9304802840590544,0.7688091102103841
9,10,0.3468949794769287,-0.296875,0.7548305223514,0.9193495934959349,0.6178784787993589,0.7390527645854211
9,10,0.3468949794769287,-0.296875,0.7548305223514,0.7871759478365684,0.7741793814292066,0.7539309373979026
9,10,0.3468949794769287,-0.296875,0.7548305223514,0.8035380366065833,0.7548305223514,0.7520891331329221
9,10,0.3676600456237793,-7.87890625,0.7829539872277714,0.6796646260314081,0.9544010465333582,0.7939370384764866
9,10,0.3676600456237793,-7.87890625,0.7829539872277714,0.9480851063829787,0.6492787410753315,0.7707342385194154
9,10,0.3676600456237793,-7.87890625,0.7829539872277714,0.8138748662071934,0.8018398938043448,0.782335638497951
9,10,0.3676600456237793,-7.87890625,0.7829539872277714,0.8304890698379276,0.7829539872277714,0.78089947370611
9,10,0.4652822017669678,-10.5703125,0.79855084329458,0.6947645037396402,0.9634647729396375,0.8073444779391614
9,10,0.4652822017669678,-10.5703125,0.79855084329458,0.9592156044643788,0.6699694011365293,0.7889160554197229
9,10,0.4652822017669678,-10.5703125,0.79855084329458,0.8269900541020094,0.8167170870380833,0.7981302666794421
9,10,0.4652822017669678,-10.5703125,0.79855084329458,0.8433585682781927,0.79855084329458,0.7969896176353375
9,10,0.6220259666442871,-4.1875,0.8137383330604224,0.7048481619605754,0.9889740235470006,0.8230811105062602
9,10,0.6220259666442871,-4.1875,0.8137383330604224,0.9874628134296642,0.6771091359463791,0.8033537903016682
9,10,0.6220259666442871,-4.1875,0.8137383330604224,0.8461554876951198,0.8330415797466899,0.8132174504039642
9,10,0.6220259666442871,-4.1875,0.8137383330604224,0.8636482563630936,0.8137383330604224,0.8119964045488248
9,10,0.5424718856811523,-2.8671875,0.8561077452104143,0.7722142261949853,0.9525322369650533,0.8529473287871815
9,10,0.5424718856811523,-2.8671875,0.8561077452104143,0.9547519372940233,0.7809267084365438,0.8591351741273594
9,10,0.5424718856811523,-2.8671875,0.8561077452104143,0.8634830817445043,0.8667294727007986,0.8560412514572704
9,10,0.5424718856811523,-2.8671875,0.8561077452104143,0.8747814696265145,0.8561077452104143,0.8564242554753788
9,10,0.3155241012573242,-11.59375,0.6018093990502702,0.5346014621335794,0.7037936834236591,0.60763986930741
9,10,0.3155241012573242,-11.59375,0.6018093990502702,0.6933939452558274,0.5222934576715722,0.59580303345107
9,10,0.3155241012573242,-11.59375,0.6018093990502702,0.6139977036947034,0.6130435705476156,0.6017214513792399
9,10,0.3155241012573242,-11.59375,0.6018093990502702,0.6238263525599744,0.6018093990502702,0.6009887964007404
9,10,0.2709841728210449,-1.3046875,0.6439331914196823,0.5654303251926341,0.8091011025976453,0.6656672816728167
9,10,0.2709841728210449,-1.3046875,0.6439331914196823,0.7758393680052666,0.5151537228617222,0.6191768826619966
9,10,0.2709841728210449,-1.3046875,0.6439331914196823,0.6706348465989505,0.6621274127296838,0.6424220821674067
9,10,0.2709841728210449,-1.3046875,0.6439331914196823,0.6836583635767096,0.6439331914196823,0.6395445038431739
9,10,0.2780311107635498,-0.2890625,0.6737759947601113,0.5949024237794291,0.8004111381050271,0.6825226086610096
9,10,0.2780311107635498,-0.2890625,0.6737759947601113,0.7870176488184266,0.5750400699402594,0.6645337823616081
9,10,0.2780311107635498,-0.2890625,0.6737759947601113,0.6909600362989279,0.6877256040226432,0.6735281955113088
9,10,0.2780311107635498,-0.2890625,0.6737759947601113,0.7028512357527908,0.6737759947601113,0.6724147557960356
9,10,0.343278169631958,-2.80859375,0.6903553299492385,0.5953335763762304,0.9155298075126145,0.7215022091310751
9,10,0.343278169631958,-2.80859375,0.6903553299492385,0.8865746549560853,0.5147894506775462,0.6513643067846607
9,10,0.343278169631958,-2.80859375,0.6903553299492385,0.7409541156661579,0.7151596290950804,0.6864332579578679
9,10,0.343278169631958,-2.80859375,0.6903553299492385,0.758980827259933,0.6903553299492385,0.6820919893993377
9,10,0.33307504653930664,-2.8515625,0.7236368102177829,0.6261413702828683,0.9162773313399365,0.743921404999431
9,10,0.33307504653930664,-2.8515625,0.7236368102177829,0.8977985627922893,0.5734372723298848,0.699862179344685
